timestamp,open,high,low,close,volume,trade_count,vwap
2021-09-03 04:00:00,153.76,154.63,153.09,154.3,61945980.0,431138.0,154.034857
2021-09-07 04:00:00,154.97,157.26,154.39,156.69,87089441.0,615177.0,156.212697
2021-09-08 04:00:00,156.98,157.04,153.975,155.11,78745932.0,598141.0,155.10992
2021-09-09 04:00:00,155.49,156.11,153.95,154.07,60749773.0,469369.0,154.836338
2021-09-10 04:00:00,155.0,155.48,148.7,148.97,145633564.0,1163855.0,150.94971
2021-09-13 04:00:00,150.63,151.42,148.75,149.55,108978559.0,738875.0,149.700403
2021-09-14 04:00:00,150.35,151.07,146.91,148.12,116555193.0,785069.0,148.79887
2021-09-15 04:00:00,148.56,149.44,146.37,149.03,90480232.0,619449.0,148.065286
2021-09-16 04:00:00,148.44,148.97,147.221,148.79,73991494.0,501852.0,148.1889
2021-09-17 04:00:00,148.82,148.82,145.76,146.06,157363379.0,711079.0,146.83
2021-09-20 04:00:00,143.8,144.84,141.27,142.94,132862932.0,1022149.0,142.748299
2021-09-21 04:00:00,143.93,144.6,142.78,143.43,80978520.0,578045.0,143.725325
2021-09-22 04:00:00,144.45,146.43,143.7001,145.85,83396381.0,548485.0,145.441745
2021-09-23 04:00:00,146.65,147.08,145.64,146.83,69827190.0,472245.0,146.693184
2021-09-24 04:00:00,145.66,147.4701,145.56,146.92,57892722.0,399609.0,146.526196
2021-09-27 04:00:00,145.47,145.96,143.82,145.37,81180642.0,529656.0,145.114548
2021-09-28 04:00:00,143.25,144.75,141.69,141.91,122884569.0,823809.0,142.577491
2021-09-29 04:00:00,142.47,144.45,142.03,142.83,79882926.0,528986.0,143.375296
2021-09-30 04:00:00,143.66,144.378,141.28,141.5,97495265.0,643356.0,142.332124
2021-10-01 04:00:00,141.9,142.92,139.1101,142.65,102369995.0,729395.0,141.193086
2021-10-04 04:00:00,141.76,142.21,138.27,139.14,107234871.0,828323.0,139.268897
2021-10-05 04:00:00,139.49,142.24,139.36,141.11,87278742.0,562859.0,141.003569
2021-10-06 04:00:00,139.47,142.15,138.37,142.0,88503163.0,610966.0,140.455076
2021-10-07 04:00:00,143.06,144.215,142.72,143.29,66148653.0,450798.0,143.645324
2021-10-08 04:00:00,144.03,144.1781,142.56,142.9,64052249.0,412281.0,143.157656
2021-10-11 04:00:00,142.27,144.81,141.81,142.81,70311992.0,399223.0,143.566109
2021-10-12 04:00:00,143.23,143.25,141.0401,141.51,80765444.0,526044.0,141.92086
2021-10-13 04:00:00,141.235,141.4,139.2,140.91,86222197.0,600894.0,140.328511
2021-10-14 04:00:00,142.11,143.88,141.51,143.76,76265709.0,447190.0,143.22585
2021-10-15 04:00:00,143.77,144.895,143.51,144.84,76128380.0,428897.0,144.348646
2021-10-18 04:00:00,143.445,146.84,143.16,146.55,93988578.0,544222.0,145.451515
2021-10-19 04:00:00,147.01,149.17,146.55,148.76,80273103.0,532887.0,148.333314
2021-10-20 04:00:00,148.7,149.7539,148.12,149.26,62144859.0,437980.0,149.099693
2021-10-21 04:00:00,148.81,149.64,147.87,149.48,65021325.0,418125.0,149.048329
2021-10-22 04:00:00,149.69,150.18,148.64,148.69,62350286.0,437024.0,149.277113
2021-10-25 04:00:00,148.68,149.37,147.6211,148.64,55246619.0,425025.0,148.517742
2021-10-26 04:00:00,149.33,150.84,149.0101,149.32,65096132.0,459698.0,149.594599
2021-10-27 04:00:00,149.36,149.73,148.49,148.85,63423785.0,407596.0,149.10302
2021-10-28 04:00:00,149.82,153.165,149.72,152.57,107431920.0,749711.0,152.24444
2021-10-29 04:00:00,147.215,149.94,146.4128,149.8,134048773.0,862476.0,148.361033
2021-11-01 04:00:00,148.985,149.7,147.8,148.96,81970123.0,529668.0,148.737303
2021-11-02 04:00:00,148.66,151.57,148.65,150.02,74553598.0,517397.0,150.341278
2021-11-03 04:00:00,150.39,151.97,149.82,151.49,61259570.0,399119.0,150.965915
2021-11-04 04:00:00,151.58,152.43,150.64,150.96,68779002.0,458005.0,151.348269
2021-11-05 04:00:00,151.89,152.2,150.06,151.28,73859033.0,423705.0,151.128097
2021-11-08 05:00:00,151.41,151.57,150.16,150.44,59097917.0,416759.0,150.828094
2021-11-09 05:00:00,150.2,151.428,150.0601,150.81,63603083.0,455010.0,150.80264
2021-11-10 05:00:00,150.02,150.13,147.85,147.92,71709504.0,544307.0,148.560536
2021-11-11 05:00:00,148.96,149.43,147.681,147.87,45185257.0,338587.0,148.162233
2021-11-12 05:00:00,148.43,150.4,147.48,149.99,68760172.0,403690.0,149.365981
2021-11-15 05:00:00,150.37,151.88,149.43,150.0,65550348.0,422063.0,150.291559
2021-11-16 05:00:00,149.94,151.488,149.34,151.0,66930120.0,388992.0,150.731503
2021-11-17 05:00:00,150.995,155.0,150.99,153.49,94580869.0,625978.0,153.528866
2021-11-18 05:00:00,153.71,158.67,153.05,157.87,147157866.0,865067.0,156.69162
2021-11-19 05:00:00,157.65,161.02,156.5328,160.55,125740737.0,815597.0,159.554678
2021-11-22 05:00:00,161.68,165.7,161.0,161.02,123251286.0,890339.0,163.617929
2021-11-23 05:00:00,161.12,161.8,159.0601,161.41,102409571.0,712380.0,160.395676
2021-11-24 05:00:00,160.75,162.14,159.64,161.94,73246402.0,505246.0,161.122022
2021-11-26 05:00:00,159.565,160.45,156.36,156.81,84436757.0,666772.0,157.770846
2021-11-29 05:00:00,159.37,161.19,158.7901,160.24,96719742.0,663954.0,160.123889
2021-11-30 05:00:00,159.985,165.52,159.92,165.3,195855642.0,1139630.0,163.883246
2021-12-01 05:00:00,167.48,170.3,164.53,164.77,159673210.0,1191155.0,167.705792
2021-12-02 05:00:00,158.735,164.2,157.8,163.76,146467308.0,1163159.0,161.970506
2021-12-03 05:00:00,164.02,164.96,159.72,161.84,128515972.0,949914.0,161.815164
2021-12-06 05:00:00,164.29,167.8799,164.28,165.32,119733556.0,840682.0,165.81228
2021-12-07 05:00:00,169.08,171.58,168.34,171.18,130195598.0,834825.0,170.57342
2021-12-08 05:00:00,172.125,175.96,170.7,175.08,124936327.0,871408.0,174.078002
2021-12-09 05:00:00,174.91,176.75,173.92,174.56,117745264.0,786135.0,175.244607
2021-12-10 05:00:00,175.205,179.63,174.69,179.45,123831479.0,853665.0,177.394763
2021-12-13 05:00:00,181.115,182.13,175.53,175.74,163487839.0,1148453.0,178.483374
2021-12-14 05:00:00,175.25,177.74,172.21,174.33,152677047.0,985608.0,174.374388
2021-12-15 05:00:00,175.11,179.5,172.3108,179.3,140881038.0,937057.0,176.186069
2021-12-16 05:00:00,179.28,181.14,170.75,172.26,160390140.0,1202740.0,174.247039
2021-12-17 05:00:00,169.93,173.47,169.69,171.14,251869214.0,993776.0,171.183842
2021-12-20 05:00:00,168.28,170.58,167.46,169.75,115492992.0,816122.0,169.280615
2021-12-21 05:00:00,171.55,173.2,169.12,172.99,97588280.0,651092.0,171.46075
2021-12-22 05:00:00,173.04,175.86,172.15,175.64,98498276.0,643561.0,174.303365
2021-12-23 05:00:00,175.85,176.8499,175.27,176.28,73416739.0,502550.0,176.155368
2021-12-27 05:00:00,177.085,180.42,177.07,180.33,80302069.0,630113.0,179.117121
2021-12-28 05:00:00,180.16,181.33,178.53,179.29,83078270.0,631773.0,179.690104
2021-12-29 05:00:00,179.33,180.63,178.14,179.38,66315539.0,491795.0,179.458469
2021-12-30 05:00:00,179.47,180.57,178.09,178.2,62427102.0,498666.0,179.33699
2021-12-31 05:00:00,178.085,179.23,177.26,177.57,70855810.0,450769.0,177.796595
2022-01-03 05:00:00,177.83,182.88,177.71,182.01,112486091.0,772699.0,181.395005
2022-01-04 05:00:00,182.64,182.94,179.12,179.7,106090378.0,831898.0,180.596889
2022-01-05 05:00:00,179.61,180.17,174.64,174.92,95142198.0,848518.0,177.382297
2022-01-06 05:00:00,172.7,175.3,171.64,172.0,103899632.0,960344.0,173.031383
2022-01-07 05:00:00,172.89,174.14,171.03,172.17,94554334.0,715419.0,172.441994
2022-01-10 05:00:00,169.08,172.5,168.17,172.19,117005143.0,956342.0,170.377075
2022-01-11 05:00:00,172.32,175.18,170.82,175.08,82100070.0,649657.0,173.729019
2022-01-12 05:00:00,176.12,177.18,174.82,175.53,79502421.0,642760.0,175.828866
2022-01-13 05:00:00,175.79,176.62,171.79,172.19,92057866.0,692346.0,173.88312
2022-01-14 05:00:00,171.34,173.78,171.09,173.07,87780214.0,671723.0,172.42478
2022-01-18 05:00:00,171.51,172.54,169.405,169.8,102183802.0,780905.0,170.473157
2022-01-19 05:00:00,170.0,171.08,165.94,166.23,101688620.0,824027.0,168.242068
2022-01-20 05:00:00,166.98,169.68,164.18,164.51,96630645.0,795590.0,167.076081
2022-01-21 05:00:00,164.415,166.33,162.3,162.41,135494794.0,1076049.0,163.800338
2022-01-24 05:00:00,160.02,162.3,154.7,161.62,175317276.0,1632715.0,158.812862
2022-01-25 05:00:00,158.98,162.76,157.02,159.78,125389277.0,1008312.0,159.447431
2022-01-26 05:00:00,163.5,164.3894,157.82,159.69,116338085.0,1017760.0,161.322874
2022-01-27 05:00:00,162.45,163.84,158.28,159.22,127009128.0,1161009.0,160.793194
2022-01-28 05:00:00,165.71,170.35,162.8,170.33,189144340.0,1515438.0,167.502693
2022-01-31 05:00:00,170.16,175.0,169.51,174.78,129780591.0,933488.0,173.376573
2022-02-01 05:00:00,174.01,174.84,172.31,174.61,93258667.0,735253.0,173.700733
2022-02-02 05:00:00,174.745,175.88,173.33,175.84,91306986.0,676311.0,174.974152
2022-02-03 05:00:00,174.48,176.2399,172.12,172.9,101382628.0,724841.0,174.210369
2022-02-04 05:00:00,171.68,174.1,170.68,172.39,88456689.0,702279.0,172.356275
2022-02-07 05:00:00,172.86,173.9458,170.95,171.66,83181695.0,571413.0,172.42476
2022-02-08 05:00:00,171.73,175.35,171.43,174.83,80979959.0,634270.0,173.920662
2022-02-09 05:00:00,176.05,176.65,174.9,176.28,78287149.0,574000.0,175.843618
2022-02-10 05:00:00,174.14,175.48,171.55,172.12,99694816.0,761966.0,173.456248
2022-02-11 05:00:00,172.33,173.08,168.04,168.64,106268657.0,813527.0,170.167372
2022-02-14 05:00:00,167.37,169.58,166.56,168.88,98885501.0,757494.0,168.465589
2022-02-15 05:00:00,170.97,172.95,170.25,172.79,71066887.0,562857.0,171.738737
2022-02-16 05:00:00,171.85,173.34,170.05,172.55,66147855.0,543039.0,171.690439
2022-02-17 05:00:00,171.03,171.91,168.47,168.88,78321659.0,584120.0,169.998169
2022-02-18 05:00:00,169.82,170.5413,166.19,167.3,92631965.0,685816.0,167.861744
2022-02-22 05:00:00,164.98,166.69,162.15,164.32,98811382.0,897221.0,164.504099
2022-02-23 05:00:00,165.54,166.15,159.75,160.24,98884474.0,820316.0,162.031387
2022-02-24 05:00:00,152.58,162.85,152.0,162.51,155570846.0,1383832.0,158.351326
2022-02-25 05:00:00,163.84,165.12,160.8738,164.85,97758401.0,810830.0,163.834653
2022-02-28 05:00:00,163.06,165.42,162.43,165.12,108908921.0,791490.0,164.358295
2022-03-01 05:00:00,164.695,166.6,161.97,163.2,90604732.0,749658.0,164.104707
2022-03-02 05:00:00,164.39,167.36,162.95,166.56,88692844.0,668264.0,165.912587
2022-03-03 05:00:00,168.47,168.91,165.55,166.23,82418843.0,651766.0,166.903132
2022-03-04 05:00:00,164.49,165.55,162.1,163.17,91169381.0,742704.0,163.361005
2022-03-07 05:00:00,163.36,165.02,159.04,159.3,107385155.0,847060.0,161.243957
2022-03-08 05:00:00,158.82,162.88,155.8,157.44,140524583.0,1139156.0,158.714863
2022-03-09 05:00:00,161.475,163.41,159.41,162.95,100505467.0,733689.0,162.056181
2022-03-10 05:00:00,160.2,160.39,155.98,158.52,114471979.0,882864.0,158.023691
2022-03-11 05:00:00,158.93,159.28,154.5,154.73,105127762.0,877964.0,156.005897
2022-03-14 04:00:00,151.45,154.12,150.1,150.62,118311989.0,969361.0,151.599708
2022-03-15 04:00:00,150.9,155.57,150.38,155.09,104410428.0,719960.0,153.651002
2022-03-16 04:00:00,157.05,160.0,154.46,159.59,112719986.0,833070.0,157.815188
2022-03-17 04:00:00,158.61,161.0,157.63,160.62,85152570.0,629006.0,159.556232
2022-03-18 04:00:00,160.51,164.48,159.76,163.98,159428842.0,712906.0,162.649277
2022-03-21 04:00:00,163.51,166.35,163.015,165.38,105787821.0,721127.0,164.768948
2022-03-22 04:00:00,165.51,169.42,164.91,168.82,89161727.0,638945.0,168.283146
2022-03-23 04:00:00,167.99,172.64,167.65,170.21,106073373.0,784483.0,170.75147
2022-03-24 04:00:00,171.06,174.14,170.21,174.07,97014668.0,688104.0,172.383085
2022-03-25 04:00:00,173.88,175.28,172.75,174.72,85692924.0,662446.0,174.06026
2022-03-28 04:00:00,172.17,175.73,172.0,175.6,97532618.0,716110.0,174.453714
2022-03-29 04:00:00,176.69,179.01,176.34,178.96,109295753.0,775948.0,177.910355
2022-03-30 04:00:00,178.55,179.61,176.7,177.77,100735340.0,695867.0,178.11428
2022-03-31 04:00:00,177.84,178.03,174.4,174.61,120024146.0,716274.0,175.739028
2022-04-01 04:00:00,174.03,174.88,171.94,174.31,85355694.0,660449.0,173.430856
2022-04-04 04:00:00,174.57,178.49,174.44,178.44,82875862.0,630376.0,177.539611
2022-04-05 04:00:00,177.5,178.3,174.415,175.06,79568643.0,621543.0,175.935269
2022-04-06 04:00:00,172.36,173.63,170.13,171.83,90320928.0,769486.0,171.7809
2022-04-07 04:00:00,171.16,173.36,169.85,172.14,78193123.0,628353.0,171.774281
2022-04-08 04:00:00,171.78,171.78,169.2,170.09,82763655.0,613778.0,170.479905
2022-04-11 04:00:00,168.71,169.03,165.5,165.75,73137070.0,677211.0,166.706697
2022-04-12 04:00:00,168.02,169.87,166.64,167.66,83662778.0,678463.0,168.098686
2022-04-13 04:00:00,167.39,171.04,166.77,170.4,76146104.0,558074.0,169.73597
2022-04-14 04:00:00,170.62,171.27,165.04,165.29,84603285.0,596851.0,167.188756
2022-04-18 04:00:00,163.92,166.5984,163.57,165.07,74493604.0,576793.0,164.919124
2022-04-19 04:00:00,165.02,167.82,163.91,167.4,75240221.0,548308.0,166.621859
2022-04-20 04:00:00,168.76,168.88,166.1,167.23,73954306.0,595065.0,167.334157
2022-04-21 04:00:00,168.91,171.53,165.91,166.42,93153701.0,752019.0,168.70561
2022-04-22 04:00:00,166.46,167.8699,161.5,161.79,93535037.0,726743.0,164.004905
2022-04-25 04:00:00,161.12,163.17,158.46,162.88,103208936.0,925127.0,160.828588
2022-04-26 04:00:00,162.25,162.34,156.72,156.8,103931474.0,899968.0,158.487464
2022-04-27 04:00:00,155.91,159.79,155.38,156.57,93914037.0,777862.0,157.404649
2022-04-28 04:00:00,159.25,164.515,158.93,163.64,137705209.0,1126024.0,162.138666
2022-04-29 04:00:00,161.84,166.2,157.25,157.65,145654913.0,1028956.0,160.490163
2022-05-02 04:00:00,156.71,158.23,153.27,157.96,131337354.0,1154674.0,156.131749
2022-05-03 04:00:00,158.15,160.71,156.32,159.48,93684416.0,706628.0,158.822797
2022-05-04 04:00:00,159.67,166.48,159.26,166.02,114719225.0,873684.0,162.681658
2022-05-05 04:00:00,163.85,164.08,154.95,156.77,142675572.0,1164750.0,158.002951
2022-05-06 04:00:00,156.01,159.44,154.18,157.28,123877861.0,1021039.0,157.329567
2022-05-09 04:00:00,154.925,155.83,151.49,152.06,132603947.0,1103708.0,153.028997
2022-05-10 04:00:00,155.52,156.74,152.93,154.51,124055409.0,988259.0,154.920039
2022-05-11 04:00:00,153.5,155.45,145.81,146.5,151719835.0,1310801.0,149.241372
2022-05-12 04:00:00,142.77,146.2,138.8,142.56,192047663.0,1678459.0,142.048448
2022-05-13 04:00:00,144.59,148.105,143.11,147.11,114797304.0,917656.0,146.327161
2022-05-16 04:00:00,145.55,147.5199,144.18,145.54,91824708.0,699722.0,145.767442
2022-05-17 04:00:00,148.86,149.77,146.68,149.24,79304491.0,609265.0,148.4337
2022-05-18 04:00:00,146.85,147.3601,139.9,140.82,121266806.0,982291.0,142.514652
2022-05-19 04:00:00,139.88,141.66,136.6,137.35,142802096.0,1219749.0,138.61701
2022-05-20 04:00:00,139.09,140.7,132.61,137.59,147016057.0,1130085.0,136.460687
2022-05-23 04:00:00,137.79,143.26,137.65,143.11,125077087.0,851034.0,141.529314
2022-05-24 04:00:00,140.805,141.97,137.33,140.36,109813351.0,812518.0,139.446543
2022-05-25 04:00:00,138.43,141.785,138.34,140.52,99358798.0,688318.0,140.115484
2022-05-26 04:00:00,137.39,144.34,137.14,143.78,99878236.0,670655.0,142.551195
2022-05-27 04:00:00,145.39,149.68,145.26,149.64,100950098.0,682907.0,148.383244
2022-05-31 04:00:00,149.07,150.66,146.84,148.84,121269886.0,706655.0,149.068781
2022-06-01 04:00:00,149.9,151.74,147.68,148.71,78943522.0,629253.0,149.35566
2022-06-02 04:00:00,147.83,151.27,146.86,151.21,78517901.0,574554.0,149.674572
2022-06-03 04:00:00,146.9,147.97,144.46,145.38,94319460.0,758694.0,145.711137
2022-06-06 04:00:00,147.03,148.5689,144.9,146.14,74857319.0,605201.0,146.601097
2022-06-07 04:00:00,144.345,149.0,144.1,148.71,73477251.0,527362.0,147.680455
2022-06-08 04:00:00,148.58,149.8697,147.46,147.96,58484475.0,430177.0,148.580051
2022-06-09 04:00:00,147.08,147.95,142.53,142.64,75612751.0,558180.0,145.136289
2022-06-10 04:00:00,140.28,140.76,137.06,137.13,101534275.0,822114.0,138.025088
2022-06-13 04:00:00,132.87,135.2,131.44,131.88,135261516.0,1019934.0,133.021275
2022-06-14 04:00:00,133.13,133.89,131.48,132.76,92179405.0,674983.0,132.576122
2022-06-15 04:00:00,134.29,137.34,132.16,135.43,101304819.0,733277.0,134.708482
2022-06-16 04:00:00,132.08,132.39,129.04,130.06,120184627.0,909224.0,130.415733
2022-06-17 04:00:00,130.065,133.079,129.81,131.56,168771047.0,742332.0,131.339118
2022-06-21 04:00:00,133.42,137.06,133.32,135.87,91630121.0,604549.0,135.899445
2022-06-22 04:00:00,134.79,137.76,133.91,135.35,80880070.0,530528.0,135.842923
2022-06-23 04:00:00,136.82,138.59,135.63,138.27,77932990.0,554900.0,137.322917
2022-06-24 04:00:00,139.9,141.91,139.77,141.66,110368722.0,539341.0,141.014247
2022-06-27 04:00:00,142.695,143.49,140.965,141.66,77728499.0,516177.0,142.030557
2022-06-28 04:00:00,142.13,143.422,137.325,137.44,76133876.0,546242.0,139.13926
2022-06-29 04:00:00,137.46,140.67,136.67,139.23,71179247.0,572555.0,139.280122
2022-06-30 04:00:00,137.25,138.37,133.7737,136.72,114697715.0,710708.0,136.509262
2022-07-01 04:00:00,136.04,139.04,135.66,138.93,77594243.0,557437.0,137.606168
2022-07-05 04:00:00,137.77,141.61,136.93,141.56,79904746.0,601962.0,139.849325
2022-07-06 04:00:00,141.355,144.12,141.08,142.92,78938366.0,585626.0,142.59559
